bmi,n,percent
1276.6,1,1.18480705796199e-06
1276.7,1,1.18480705796199e-06
1277.2,1,1.18480705796199e-06
1277.5,1,1.18480705796199e-06
1277.6,1,1.18480705796199e-06
1277.7,1,1.18480705796199e-06
1277.9,1,1.18480705796199e-06
1278,1,1.18480705796199e-06
1278.6,1,1.18480705796199e-06
1278.9,1,1.18480705796199e-06
1279,1,1.18480705796199e-06
1279.7,1,1.18480705796199e-06
1279.8,1,1.18480705796199e-06
1279.9,1,1.18480705796199e-06
1280,1,1.18480705796199e-06
1280.2,2,2.36961411592399e-06
1280.9,1,1.18480705796199e-06
1281.4,1,1.18480705796199e-06
1282.4,1,1.18480705796199e-06
1283,1,1.18480705796199e-06
1283.1,2,2.36961411592399e-06
1284.1,1,1.18480705796199e-06
1284.8,1,1.18480705796199e-06
1286.5,1,1.18480705796199e-06
1286.6,2,2.36961411592399e-06
1286.8,1,1.18480705796199e-06
1287.6,1,1.18480705796199e-06
1288.2,1,1.18480705796199e-06
1288.5,1,1.18480705796199e-06
1289,1,1.18480705796199e-06
1289.2,1,1.18480705796199e-06
1289.3,1,1.18480705796199e-06
1289.5,1,1.18480705796199e-06
1290,2,2.36961411592399e-06
1290.1,1,1.18480705796199e-06
1290.7,1,1.18480705796199e-06
1290.9,1,1.18480705796199e-06
1291.1,1,1.18480705796199e-06
1291.4,1,1.18480705796199e-06
1291.7,1,1.18480705796199e-06
1292,1,1.18480705796199e-06
1292.1,1,1.18480705796199e-06
1292.4,1,1.18480705796199e-06
1292.6,2,2.36961411592399e-06
1292.7,1,1.18480705796199e-06
1293,1,1.18480705796199e-06
1293.1,1,1.18480705796199e-06
1293.3,2,2.36961411592399e-06
1293.8,1,1.18480705796199e-06
1293.9,1,1.18480705796199e-06
1294.1,1,1.18480705796199e-06
1294.7,1,1.18480705796199e-06
1294.8,2,2.36961411592399e-06
1295.1,1,1.18480705796199e-06
1295.2,1,1.18480705796199e-06
1295.5,1,1.18480705796199e-06
1295.6,1,1.18480705796199e-06
1296,1,1.18480705796199e-06
1296.1,1,1.18480705796199e-06
1296.3,1,1.18480705796199e-06
1296.4,1,1.18480705796199e-06
1296.5,1,1.18480705796199e-06
1296.8,1,1.18480705796199e-06
1297.2,1,1.18480705796199e-06
1297.3,2,2.36961411592399e-06
1297.4,1,1.18480705796199e-06
1297.7,1,1.18480705796199e-06
1297.8,1,1.18480705796199e-06
1298.7,2,2.36961411592399e-06
1300,2,2.36961411592399e-06
1300.1,1,1.18480705796199e-06
1300.5,1,1.18480705796199e-06
1300.6,1,1.18480705796199e-06
1300.8,1,1.18480705796199e-06
1300.9,1,1.18480705796199e-06
1301.3,3,3.55442117388598e-06
1301.8,1,1.18480705796199e-06
1301.9,2,2.36961411592399e-06
1303.4,2,2.36961411592399e-06
1303.8,2,2.36961411592399e-06
1303.9,1,1.18480705796199e-06
1304.1,1,1.18480705796199e-06
1305.3,1,1.18480705796199e-06
1306.3,1,1.18480705796199e-06
1306.9,1,1.18480705796199e-06
1307,1,1.18480705796199e-06
1307.3,2,2.36961411592399e-06
1307.4,1,1.18480705796199e-06
1307.5,1,1.18480705796199e-06
1307.6,1,1.18480705796199e-06
1308,1,1.18480705796199e-06
1308.3,1,1.18480705796199e-06
1308.5,1,1.18480705796199e-06
1308.8,1,1.18480705796199e-06
1309.2,1,1.18480705796199e-06
1309.5,2,2.36961411592399e-06
1309.7,1,1.18480705796199e-06
1309.8,3,3.55442117388598e-06
1310.2,1,1.18480705796199e-06
1310.3,2,2.36961411592399e-06
1310.4,1,1.18480705796199e-06
1310.6,1,1.18480705796199e-06
1310.9,1,1.18480705796199e-06
1311.1,1,1.18480705796199e-06
1311.3,1,1.18480705796199e-06
1311.4,1,1.18480705796199e-06
1311.6,1,1.18480705796199e-06
1311.7,1,1.18480705796199e-06
1313.1,2,2.36961411592399e-06
1313.3,1,1.18480705796199e-06
1313.4,1,1.18480705796199e-06
1313.7,1,1.18480705796199e-06
1314.4,1,1.18480705796199e-06
1314.7,1,1.18480705796199e-06
1314.8,1,1.18480705796199e-06
1315.3,2,2.36961411592399e-06
1315.5,1,1.18480705796199e-06
1315.6,1,1.18480705796199e-06
1315.7,1,1.18480705796199e-06
1316.3,1,1.18480705796199e-06
1316.4,1,1.18480705796199e-06
1316.6,2,2.36961411592399e-06
1316.7,1,1.18480705796199e-06
1318,1,1.18480705796199e-06
1318.1,1,1.18480705796199e-06
1318.4,1,1.18480705796199e-06
1318.8,2,2.36961411592399e-06
1319.3,1,1.18480705796199e-06
1319.5,1,1.18480705796199e-06
1319.9,1,1.18480705796199e-06
1320.4,2,2.36961411592399e-06
1320.7,1,1.18480705796199e-06
1321,1,1.18480705796199e-06
1321.1,1,1.18480705796199e-06
1321.4,1,1.18480705796199e-06
1321.6,1,1.18480705796199e-06
1321.7,1,1.18480705796199e-06
1322.3,1,1.18480705796199e-06
1322.8,2,2.36961411592399e-06
1323.1,1,1.18480705796199e-06
1323.2,1,1.18480705796199e-06
1323.7,1,1.18480705796199e-06
1324.6,1,1.18480705796199e-06
1325.3,1,1.18480705796199e-06
1325.5,1,1.18480705796199e-06
1326.1,1,1.18480705796199e-06
1326.3,1,1.18480705796199e-06
1326.6,1,1.18480705796199e-06
1326.7,1,1.18480705796199e-06
1326.8,1,1.18480705796199e-06
1326.9,1,1.18480705796199e-06
1327.4,1,1.18480705796199e-06
1327.5,1,1.18480705796199e-06
1327.7,1,1.18480705796199e-06
1327.8,1,1.18480705796199e-06
1328.1,1,1.18480705796199e-06
1328.7,1,1.18480705796199e-06
1328.8,2,2.36961411592399e-06
1329.4,1,1.18480705796199e-06
1329.8,3,3.55442117388598e-06
1329.9,1,1.18480705796199e-06
1330.3,1,1.18480705796199e-06
1330.8,1,1.18480705796199e-06
1331.1,1,1.18480705796199e-06
1331.5,2,2.36961411592399e-06
1332.2,1,1.18480705796199e-06
1332.4,1,1.18480705796199e-06
1332.9,1,1.18480705796199e-06
1333.2,1,1.18480705796199e-06
1333.5,1,1.18480705796199e-06
1333.6,1,1.18480705796199e-06
1333.7,1,1.18480705796199e-06
1333.8,1,1.18480705796199e-06
1334.6,1,1.18480705796199e-06
1335,1,1.18480705796199e-06
1335.3,1,1.18480705796199e-06
1335.5,1,1.18480705796199e-06
1335.8,2,2.36961411592399e-06
1336.4,1,1.18480705796199e-06
1336.8,1,1.18480705796199e-06
1336.9,1,1.18480705796199e-06
1337.7,1,1.18480705796199e-06
1338,1,1.18480705796199e-06
1338.6,1,1.18480705796199e-06
1339.3,1,1.18480705796199e-06
1339.4,2,2.36961411592399e-06
1339.7,1,1.18480705796199e-06
1339.8,1,1.18480705796199e-06
1340.8,3,3.55442117388598e-06
1341.3,1,1.18480705796199e-06
1341.7,2,2.36961411592399e-06
1342.1,1,1.18480705796199e-06
1342.2,1,1.18480705796199e-06
1342.4,1,1.18480705796199e-06
1342.7,1,1.18480705796199e-06
1343.4,1,1.18480705796199e-06
1343.8,1,1.18480705796199e-06
1344.1,1,1.18480705796199e-06
1344.2,1,1.18480705796199e-06
1344.4,1,1.18480705796199e-06
1344.6,1,1.18480705796199e-06
1345.1,1,1.18480705796199e-06
1345.6,1,1.18480705796199e-06
1346.5,1,1.18480705796199e-06
1347.1,1,1.18480705796199e-06
1347.6,1,1.18480705796199e-06
1347.7,1,1.18480705796199e-06
1347.8,1,1.18480705796199e-06
1348.1,1,1.18480705796199e-06
1348.2,1,1.18480705796199e-06
1348.4,1,1.18480705796199e-06
1348.5,1,1.18480705796199e-06
1349.2,1,1.18480705796199e-06
1349.8,1,1.18480705796199e-06
1350.6,1,1.18480705796199e-06
1351,1,1.18480705796199e-06
1351.7,1,1.18480705796199e-06
1352.5,2,2.36961411592399e-06
1352.7,3,3.55442117388598e-06
1352.9,1,1.18480705796199e-06
1353.3,1,1.18480705796199e-06
1353.5,1,1.18480705796199e-06
1353.6,1,1.18480705796199e-06
1353.8,1,1.18480705796199e-06
1354,1,1.18480705796199e-06
1354.4,1,1.18480705796199e-06
1354.8,2,2.36961411592399e-06
1354.9,2,2.36961411592399e-06
1355,1,1.18480705796199e-06
1355.2,2,2.36961411592399e-06
1355.5,1,1.18480705796199e-06
1355.7,1,1.18480705796199e-06
1356,2,2.36961411592399e-06
1356.5,2,2.36961411592399e-06
1356.9,3,3.55442117388598e-06
1358,1,1.18480705796199e-06
1358.3,1,1.18480705796199e-06
1358.4,1,1.18480705796199e-06
1358.9,1,1.18480705796199e-06
1359.3,3,3.55442117388598e-06
1359.4,1,1.18480705796199e-06
1359.5,1,1.18480705796199e-06
1359.6,1,1.18480705796199e-06
1360.2,1,1.18480705796199e-06
1360.6,1,1.18480705796199e-06
1360.7,2,2.36961411592399e-06
1360.8,3,3.55442117388598e-06
1361.1,1,1.18480705796199e-06
1361.2,1,1.18480705796199e-06
1361.4,1,1.18480705796199e-06
1361.7,1,1.18480705796199e-06
1361.8,1,1.18480705796199e-06
1362.2,2,2.36961411592399e-06
1363.2,1,1.18480705796199e-06
1364.2,2,2.36961411592399e-06
1364.4,1,1.18480705796199e-06
1365.2,1,1.18480705796199e-06
1365.7,1,1.18480705796199e-06
1365.8,1,1.18480705796199e-06
1366,1,1.18480705796199e-06
1366.3,1,1.18480705796199e-06
1366.4,1,1.18480705796199e-06
1366.6,2,2.36961411592399e-06
1366.9,2,2.36961411592399e-06
1367,1,1.18480705796199e-06
1367.8,1,1.18480705796199e-06
1369.3,1,1.18480705796199e-06
1369.4,1,1.18480705796199e-06
1369.8,1,1.18480705796199e-06
1370.4,2,2.36961411592399e-06
1370.5,1,1.18480705796199e-06
1370.7,1,1.18480705796199e-06
1371,1,1.18480705796199e-06
1371.1,1,1.18480705796199e-06
1371.4,1,1.18480705796199e-06
1371.5,1,1.18480705796199e-06
1371.7,1,1.18480705796199e-06
1372.1,1,1.18480705796199e-06
1372.2,1,1.18480705796199e-06
1372.6,1,1.18480705796199e-06
1372.8,2,2.36961411592399e-06
1372.9,1,1.18480705796199e-06
1373.2,1,1.18480705796199e-06
1373.4,2,2.36961411592399e-06
1373.7,1,1.18480705796199e-06
1374,1,1.18480705796199e-06
1374.2,1,1.18480705796199e-06
1374.4,1,1.18480705796199e-06
1374.8,1,1.18480705796199e-06
1374.9,1,1.18480705796199e-06
1375,1,1.18480705796199e-06
1375.1,1,1.18480705796199e-06
1375.3,1,1.18480705796199e-06
1375.6,1,1.18480705796199e-06
1375.7,1,1.18480705796199e-06
1376,1,1.18480705796199e-06
1376.8,1,1.18480705796199e-06
1377.5,1,1.18480705796199e-06
1377.9,1,1.18480705796199e-06
1378.2,1,1.18480705796199e-06
1378.4,1,1.18480705796199e-06
1378.5,1,1.18480705796199e-06
1378.7,1,1.18480705796199e-06
1378.9,2,2.36961411592399e-06
1379,1,1.18480705796199e-06
1379.5,1,1.18480705796199e-06
1380.5,1,1.18480705796199e-06
1380.7,1,1.18480705796199e-06
1381.1,1,1.18480705796199e-06
1381.6,1,1.18480705796199e-06
1381.7,1,1.18480705796199e-06
1381.8,1,1.18480705796199e-06
1381.9,1,1.18480705796199e-06
1382.2,1,1.18480705796199e-06
1382.4,2,2.36961411592399e-06
1382.5,1,1.18480705796199e-06
1383.2,1,1.18480705796199e-06
1383.4,1,1.18480705796199e-06
1383.5,1,1.18480705796199e-06
1383.6,3,3.55442117388598e-06
1384.6,1,1.18480705796199e-06
1385.4,1,1.18480705796199e-06
1385.6,1,1.18480705796199e-06
1385.9,1,1.18480705796199e-06
1386.6,1,1.18480705796199e-06
1386.8,2,2.36961411592399e-06
1388,1,1.18480705796199e-06
1388.1,1,1.18480705796199e-06
1388.2,1,1.18480705796199e-06
1388.4,1,1.18480705796199e-06
1388.5,1,1.18480705796199e-06
1389,1,1.18480705796199e-06
1389.5,3,3.55442117388598e-06
1389.9,1,1.18480705796199e-06
1390.1,1,1.18480705796199e-06
1390.6,1,1.18480705796199e-06
1391.5,1,1.18480705796199e-06
1391.6,2,2.36961411592399e-06
1391.7,1,1.18480705796199e-06
1392.1,1,1.18480705796199e-06
1392.8,1,1.18480705796199e-06
1392.9,1,1.18480705796199e-06
1393,1,1.18480705796199e-06
1393.2,1,1.18480705796199e-06
1393.3,2,2.36961411592399e-06
1393.8,1,1.18480705796199e-06
1393.9,1,1.18480705796199e-06
1394,1,1.18480705796199e-06
1394.1,1,1.18480705796199e-06
1394.4,1,1.18480705796199e-06
1394.7,1,1.18480705796199e-06
1396,1,1.18480705796199e-06
1396.3,1,1.18480705796199e-06
1396.4,1,1.18480705796199e-06
1396.6,4,4.73922823184797e-06
1397.7,1,1.18480705796199e-06
1397.9,4,4.73922823184797e-06
1398.5,1,1.18480705796199e-06
1399,2,2.36961411592399e-06
1399.4,1,1.18480705796199e-06
1399.5,1,1.18480705796199e-06
1399.6,1,1.18480705796199e-06
1399.7,1,1.18480705796199e-06
1400.2,1,1.18480705796199e-06
1400.6,1,1.18480705796199e-06
1400.8,2,2.36961411592399e-06
1401.1,1,1.18480705796199e-06
1401.3,1,1.18480705796199e-06
1401.9,1,1.18480705796199e-06
1402.6,1,1.18480705796199e-06
1402.7,1,1.18480705796199e-06
1402.8,1,1.18480705796199e-06
1403,2,2.36961411592399e-06
1403.2,1,1.18480705796199e-06
1403.6,1,1.18480705796199e-06
1403.7,1,1.18480705796199e-06
1404.1,1,1.18480705796199e-06
1404.2,1,1.18480705796199e-06
1404.8,1,1.18480705796199e-06
1405.4,1,1.18480705796199e-06
1405.7,1,1.18480705796199e-06
1405.8,1,1.18480705796199e-06
1406.2,1,1.18480705796199e-06
1406.4,1,1.18480705796199e-06
1406.7,1,1.18480705796199e-06
1407.4,1,1.18480705796199e-06
1407.5,1,1.18480705796199e-06
1408,1,1.18480705796199e-06
1408.3,1,1.18480705796199e-06
1408.4,1,1.18480705796199e-06
1408.7,1,1.18480705796199e-06
1408.9,1,1.18480705796199e-06
1409.1,1,1.18480705796199e-06
1409.2,1,1.18480705796199e-06
1409.4,1,1.18480705796199e-06
1409.6,1,1.18480705796199e-06
1409.8,1,1.18480705796199e-06
1410,2,2.36961411592399e-06
1410.3,3,3.55442117388598e-06
1410.6,2,2.36961411592399e-06
1411.2,1,1.18480705796199e-06
1411.4,1,1.18480705796199e-06
1412.3,2,2.36961411592399e-06
1412.6,1,1.18480705796199e-06
1412.7,1,1.18480705796199e-06
1412.8,1,1.18480705796199e-06
1412.9,1,1.18480705796199e-06
1413.2,1,1.18480705796199e-06
1414.4,2,2.36961411592399e-06
1414.5,1,1.18480705796199e-06
1414.8,1,1.18480705796199e-06
1415,1,1.18480705796199e-06
1415.2,2,2.36961411592399e-06
1415.6,1,1.18480705796199e-06
1416.3,1,1.18480705796199e-06
1416.6,1,1.18480705796199e-06
1417.2,1,1.18480705796199e-06
1417.3,2,2.36961411592399e-06
1417.6,1,1.18480705796199e-06
1417.7,1,1.18480705796199e-06
1417.9,2,2.36961411592399e-06
1418.1,1,1.18480705796199e-06
1418.2,1,1.18480705796199e-06
1418.4,1,1.18480705796199e-06
1418.8,1,1.18480705796199e-06
1419.2,1,1.18480705796199e-06
1419.4,1,1.18480705796199e-06
1419.6,1,1.18480705796199e-06
1419.7,1,1.18480705796199e-06
1419.8,1,1.18480705796199e-06
1419.9,1,1.18480705796199e-06
1420,1,1.18480705796199e-06
1420.6,1,1.18480705796199e-06
1421,1,1.18480705796199e-06
1421.1,1,1.18480705796199e-06
1421.4,1,1.18480705796199e-06
1421.5,1,1.18480705796199e-06
1421.6,1,1.18480705796199e-06
1421.9,1,1.18480705796199e-06
1422.3,1,1.18480705796199e-06
1422.4,1,1.18480705796199e-06
1422.5,1,1.18480705796199e-06
1422.6,1,1.18480705796199e-06
1422.7,1,1.18480705796199e-06
1422.8,1,1.18480705796199e-06
1422.9,1,1.18480705796199e-06
1423,2,2.36961411592399e-06
1423.6,1,1.18480705796199e-06
1423.8,1,1.18480705796199e-06
1423.9,1,1.18480705796199e-06
1424.6,1,1.18480705796199e-06
1424.7,1,1.18480705796199e-06
1425.2,1,1.18480705796199e-06
1425.4,2,2.36961411592399e-06
1425.5,2,2.36961411592399e-06
1425.8,1,1.18480705796199e-06
1426,1,1.18480705796199e-06
1427,1,1.18480705796199e-06
1427.1,1,1.18480705796199e-06
1427.4,2,2.36961411592399e-06
1427.7,2,2.36961411592399e-06
1427.9,2,2.36961411592399e-06
1428,1,1.18480705796199e-06
1428.1,1,1.18480705796199e-06
1428.2,1,1.18480705796199e-06
1428.6,1,1.18480705796199e-06
1428.7,2,2.36961411592399e-06
1429,1,1.18480705796199e-06
1429.3,1,1.18480705796199e-06
1429.4,1,1.18480705796199e-06
1429.8,1,1.18480705796199e-06
1430.1,2,2.36961411592399e-06
1430.2,1,1.18480705796199e-06
1430.4,1,1.18480705796199e-06
1430.8,1,1.18480705796199e-06
1431.5,1,1.18480705796199e-06
1432.4,1,1.18480705796199e-06
1433.4,1,1.18480705796199e-06
1433.6,1,1.18480705796199e-06
1434.2,1,1.18480705796199e-06
1434.7,2,2.36961411592399e-06
1435.2,1,1.18480705796199e-06
1435.6,1,1.18480705796199e-06
1435.7,2,2.36961411592399e-06
1436.7,1,1.18480705796199e-06
1437.1,1,1.18480705796199e-06
1437.5,1,1.18480705796199e-06
1437.8,1,1.18480705796199e-06
1437.9,1,1.18480705796199e-06
1438,1,1.18480705796199e-06
1438.1,1,1.18480705796199e-06
1438.5,1,1.18480705796199e-06
1438.9,1,1.18480705796199e-06
1439.4,2,2.36961411592399e-06
1439.9,1,1.18480705796199e-06
1440.1,1,1.18480705796199e-06
1440.5,1,1.18480705796199e-06
1441,1,1.18480705796199e-06
1441.2,1,1.18480705796199e-06
1441.8,1,1.18480705796199e-06
1442,1,1.18480705796199e-06
1443.2,1,1.18480705796199e-06
1443.3,1,1.18480705796199e-06
1443.6,1,1.18480705796199e-06
1443.7,1,1.18480705796199e-06
1443.8,1,1.18480705796199e-06
1443.9,1,1.18480705796199e-06
1444.2,1,1.18480705796199e-06
1444.3,2,2.36961411592399e-06
1444.8,1,1.18480705796199e-06
1445,1,1.18480705796199e-06
1445.1,1,1.18480705796199e-06
1445.2,1,1.18480705796199e-06
1445.7,1,1.18480705796199e-06
1446,1,1.18480705796199e-06
1446.1,1,1.18480705796199e-06
1446.2,1,1.18480705796199e-06
1446.8,1,1.18480705796199e-06
1446.9,2,2.36961411592399e-06
1447,1,1.18480705796199e-06
1447.1,1,1.18480705796199e-06
1447.2,2,2.36961411592399e-06
1447.6,1,1.18480705796199e-06
1447.9,1,1.18480705796199e-06
1448.1,3,3.55442117388598e-06
1448.4,1,1.18480705796199e-06
1448.6,2,2.36961411592399e-06
1448.8,1,1.18480705796199e-06
1449.2,1,1.18480705796199e-06
1449.5,1,1.18480705796199e-06
1449.6,1,1.18480705796199e-06
1450,1,1.18480705796199e-06
1450.2,1,1.18480705796199e-06
1450.9,1,1.18480705796199e-06
1451,1,1.18480705796199e-06
1452.1,1,1.18480705796199e-06
1452.2,1,1.18480705796199e-06
1452.4,1,1.18480705796199e-06
1452.8,1,1.18480705796199e-06
1453.2,3,3.55442117388598e-06
1453.5,1,1.18480705796199e-06
1453.6,1,1.18480705796199e-06
1453.8,1,1.18480705796199e-06
1454.3,4,4.73922823184797e-06
1454.9,1,1.18480705796199e-06
1455,1,1.18480705796199e-06
1455.1,1,1.18480705796199e-06
1455.2,1,1.18480705796199e-06
1455.4,2,2.36961411592399e-06
1457.1,1,1.18480705796199e-06
1457.4,1,1.18480705796199e-06
1457.5,1,1.18480705796199e-06
1457.8,1,1.18480705796199e-06
1458.4,1,1.18480705796199e-06
1458.7,1,1.18480705796199e-06
1458.8,1,1.18480705796199e-06
1458.9,1,1.18480705796199e-06
1459.1,1,1.18480705796199e-06
1459.8,1,1.18480705796199e-06
1460.2,1,1.18480705796199e-06
1460.7,1,1.18480705796199e-06
1460.9,2,2.36961411592399e-06
1461.1,2,2.36961411592399e-06
1461.3,1,1.18480705796199e-06
1461.9,1,1.18480705796199e-06
1462.2,2,2.36961411592399e-06
1462.3,1,1.18480705796199e-06
1462.5,1,1.18480705796199e-06
1463,1,1.18480705796199e-06
1463.2,1,1.18480705796199e-06
1463.5,1,1.18480705796199e-06
1464.8,1,1.18480705796199e-06
1465.2,1,1.18480705796199e-06
1465.3,1,1.18480705796199e-06
1465.5,1,1.18480705796199e-06
1465.9,1,1.18480705796199e-06
1466.4,1,1.18480705796199e-06
1467,1,1.18480705796199e-06
1467.1,1,1.18480705796199e-06
1467.2,1,1.18480705796199e-06
1467.3,1,1.18480705796199e-06
1468,1,1.18480705796199e-06
1468.2,1,1.18480705796199e-06
1468.8,1,1.18480705796199e-06
1469.8,1,1.18480705796199e-06
1469.9,1,1.18480705796199e-06
1470.5,1,1.18480705796199e-06
1470.7,1,1.18480705796199e-06
1470.8,1,1.18480705796199e-06
1471,1,1.18480705796199e-06
1471.3,1,1.18480705796199e-06
1471.5,1,1.18480705796199e-06
1472,1,1.18480705796199e-06
1472.9,1,1.18480705796199e-06
1473.1,1,1.18480705796199e-06
1473.3,2,2.36961411592399e-06
1473.9,1,1.18480705796199e-06
1474.3,1,1.18480705796199e-06
1475.6,3,3.55442117388598e-06
1476.1,1,1.18480705796199e-06
1476.5,1,1.18480705796199e-06
1476.6,2,2.36961411592399e-06
1476.7,1,1.18480705796199e-06
1477.2,2,2.36961411592399e-06
1477.3,1,1.18480705796199e-06
1478.3,1,1.18480705796199e-06
1478.6,1,1.18480705796199e-06
1478.7,1,1.18480705796199e-06
1479,1,1.18480705796199e-06
1479.4,2,2.36961411592399e-06
1479.9,1,1.18480705796199e-06
1480.3,1,1.18480705796199e-06
1480.6,1,1.18480705796199e-06
1480.8,1,1.18480705796199e-06
1481,1,1.18480705796199e-06
1481.6,1,1.18480705796199e-06
1481.7,1,1.18480705796199e-06
1481.9,1,1.18480705796199e-06
1482.2,1,1.18480705796199e-06
1482.3,1,1.18480705796199e-06
1483,1,1.18480705796199e-06
1483.4,1,1.18480705796199e-06
1483.5,1,1.18480705796199e-06
1483.9,1,1.18480705796199e-06
1484.2,1,1.18480705796199e-06
1484.6,1,1.18480705796199e-06
1484.8,1,1.18480705796199e-06
1484.9,1,1.18480705796199e-06
1486.1,1,1.18480705796199e-06
1486.4,2,2.36961411592399e-06
1486.8,1,1.18480705796199e-06
1486.9,1,1.18480705796199e-06
1487.2,1,1.18480705796199e-06
1487.6,1,1.18480705796199e-06
1487.8,1,1.18480705796199e-06
1488.1,2,2.36961411592399e-06
1488.8,1,1.18480705796199e-06
1489,1,1.18480705796199e-06
1489.1,1,1.18480705796199e-06
1489.2,1,1.18480705796199e-06
1490,1,1.18480705796199e-06
1490.2,1,1.18480705796199e-06
1490.3,1,1.18480705796199e-06
1490.4,1,1.18480705796199e-06
1490.6,1,1.18480705796199e-06
1491,1,1.18480705796199e-06
1491.2,1,1.18480705796199e-06
1492,1,1.18480705796199e-06
1492.7,1,1.18480705796199e-06
1492.9,1,1.18480705796199e-06
1493,1,1.18480705796199e-06
1493.3,2,2.36961411592399e-06
1493.4,1,1.18480705796199e-06
1493.6,1,1.18480705796199e-06
1493.7,1,1.18480705796199e-06
1494.7,1,1.18480705796199e-06
1494.9,1,1.18480705796199e-06
1495.1,1,1.18480705796199e-06
1495.2,1,1.18480705796199e-06
1495.3,1,1.18480705796199e-06
1495.7,1,1.18480705796199e-06
1495.9,1,1.18480705796199e-06
1496.1,1,1.18480705796199e-06
1496.3,1,1.18480705796199e-06
1496.6,1,1.18480705796199e-06
1496.7,1,1.18480705796199e-06
1497,1,1.18480705796199e-06
1497.2,1,1.18480705796199e-06
1497.3,1,1.18480705796199e-06
1497.7,1,1.18480705796199e-06
1497.9,1,1.18480705796199e-06
1498,2,2.36961411592399e-06
1498.3,1,1.18480705796199e-06
1498.5,2,2.36961411592399e-06
1498.6,1,1.18480705796199e-06
1499.1,1,1.18480705796199e-06
1499.6,1,1.18480705796199e-06
1500.4,1,1.18480705796199e-06
1500.9,1,1.18480705796199e-06
1501.3,1,1.18480705796199e-06
1502,1,1.18480705796199e-06
1502.3,1,1.18480705796199e-06
1503,1,1.18480705796199e-06
1503.1,1,1.18480705796199e-06
1503.7,2,2.36961411592399e-06
1503.8,1,1.18480705796199e-06
1504,1,1.18480705796199e-06
1504.2,1,1.18480705796199e-06
1504.3,1,1.18480705796199e-06
1504.4,1,1.18480705796199e-06
1504.5,1,1.18480705796199e-06
1504.6,1,1.18480705796199e-06
1504.7,1,1.18480705796199e-06
1504.8,1,1.18480705796199e-06
1504.9,2,2.36961411592399e-06
1505.1,1,1.18480705796199e-06
1505.4,1,1.18480705796199e-06
1505.5,1,1.18480705796199e-06
1505.6,2,2.36961411592399e-06
1506.4,1,1.18480705796199e-06
1506.6,1,1.18480705796199e-06
1506.7,1,1.18480705796199e-06
1507.5,2,2.36961411592399e-06
1507.8,1,1.18480705796199e-06
1508,1,1.18480705796199e-06
1508.2,1,1.18480705796199e-06
1508.4,1,1.18480705796199e-06
1508.5,1,1.18480705796199e-06
1508.7,1,1.18480705796199e-06
1509.4,1,1.18480705796199e-06
1509.6,1,1.18480705796199e-06
1509.7,1,1.18480705796199e-06
1510.1,2,2.36961411592399e-06
1510.2,1,1.18480705796199e-06
1510.4,1,1.18480705796199e-06
1510.8,1,1.18480705796199e-06
1511,2,2.36961411592399e-06
1511.2,1,1.18480705796199e-06
1512.3,1,1.18480705796199e-06
1512.7,2,2.36961411592399e-06
1512.9,1,1.18480705796199e-06
1513.2,2,2.36961411592399e-06
1513.6,2,2.36961411592399e-06
1513.8,2,2.36961411592399e-06
1513.9,1,1.18480705796199e-06
